application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason
APP401300,FC04710,30-01-2024,Credit Line,Partner Merchant,Not Captured,33,Male,Tier 1,Self Employed,86273.0,5130.0,701.0,42,Verified,100900.0,75200.0,36,22.56,2894.0,Approved,1,10.8,14.0,0.0,0.0,0,1,6,5.0,
APP403696,FC00664,2024-11-15,Buy Now Pay Later,Mobile App,Android,23,Male,Tier 1,Student,6767.0,4360.0,735.0,24,Verified,8900.0,,3,22.05,,Under Review,0,,,,,0,1,12,,
APP404474,FC03633,2023-10-27,Buy Now Pay Later,Mobile App,Android,32,Female,Tier 2,Salaried ,108985.0,129.0,708.0,38,Verified,9300.0,8800.0,6,23.64,1569.0,Approved,1,23.5,4.0,0.0,0.0,0,2,5,4.0,
APP404658,FC01251,2024-04-25,Buy Now Pay Later,Partner Merchant,Android,29,Female,Tier 1,Gig Worker,25660.0,5645.0,599.0,84,Verified,4800.0,,1,25.82,,Under Review,0,,,,,0,0,6,8.0,
APP401461,FC00298,2023-10-19,Two Wheeler Loan,Mobile App,Android,40,Male,Tier 3,Salaried,22341.0,5864.0,678.0,45,Verified,115300.0,,18,23.73,,Under Review,0,,,,,0,1,7,2.0,
APP404407,FC01732,2023-09-01,Small Business Loan,Mobile App,iOS,20,Female,Tier 1,Self Employed,33632.0,814.0,588.0,64,Pending,375900.0,,12,25.71,,Under Review,0,,,,,0,1,8,,
APP403647,FC03515,2024-03-31,Credit Line,DSA Agent,Android,46,Male,Tier 3,Student,5000.0,1972.0,715.0,16,Verified,117200.0,,24,24.05,,Under Review,0,,,,,0,2,4,,
APP404027,FC03135,2024-06-27,Buy Now Pay Later,Mobile App,iOS,29,Male,Tier 1,Salaried,52336.0,3335.0,706.0,56,Verified,11800.0,9800.0,1,22.86,9987.0,Approved,1,10.9,0.0,114.0,1.0,0,0,14,7.0,
APP405072,FC02668,08-02-2024,Personal Loan,Mobile App,Android,18,Female,Tier 1,Gig Worker,16041.0,9126.0,692.0,31,verified,179800.0,,12,21.61,,Rejected,0,,,,,0,1,3,10.0,High existing obligations
APP400675,FC01210,2024-05-09,Credit Line,Mobile App,Android,42,Male,Tier 1,Salaried,17480.0,3141.0,,51,Verified,78800.0,73700.0,36,20.33,2751.0,Approved,1,34.3,14.0,0.0,0.0,0,0,2,5.0,
APP403492,FC05768,2023-11-30,Small Business Loan,Referral,Android,51,Male,Tier 3,Salaried,35044.0,10197.0,738.0,56,Verified,643300.0,536200.0,12,18.79,49361.0,Approved,0,,,,,0,3,6,8.0,
APP402035,FC04164,20/01/24,Two Wheeler Loan,Referral,Android,36,Male,Tier 2,Self Employed,162249.0,8456.0,786.0,8,Verified,116600.0,77500.0,48,21.98,2441.0,Approved,1,9.9,40.0,0.0,0.0,0,0,9,,
APP406540,FC01982,2023-11-18,Small Business Loan,Mobile App,Android,31,Male,Tier 3,Salaried,5000.0,524.0,601.0,60,Verified,370100.0,,18,27.93,,Rejected,0,,,,,0,0,8,8.0,Thin credit file
APP403095,FC00741,01-04-2024,Two Wheeler Loan,Partner Merchant,Android,40,Male,Tier 1,salaried,30651.0,34720.0,659.0,89,Verified,86800.0,,18,25.58,,Rejected,0,,,,,0,2,5,8.0,KYC mismatch
APP404465,FC03804,2023-11-24,Personal Loan,Partner Merchant,Android,18,Female,Tier 1,Salaried,63842.0,17345.0,720.0,9,Failed,245900.0,245900.0,12,23.19,23156.0,Approved,0,,,,,0,1,12,6.0,
APP403131,FC03191,2024-03-13,Personal Loan,Website,Android,46,Male,Tier 2,Self Employed,7383.0,2512.0,0.0,8,Verified,99600.0,97000.0,12,22.91,9121.0,Approved,1,6.8,10.0,86.0,0.0,0,0,11,7.0,
APP403307,FC05613,2024-05-27,Credit Line,Mobile App,Android,32,Male,Tier 1,salaried,52373.0,9435.0,699.0,66,Verified,106800.0,106800.0,48,25.09,3547.0,Approved,1,9.9,14.0,0.0,0.0,0,0,9,,
APP401302,FC00939,2024-05-21,Buy Now Pay Later,DSA Agent,Android,23,Female,Tier 3,SelfEmployed,118832.0,12053.0,641.0,12,Verified,4500.0,,3,25.28,,Rejected,0,,,,,0,2,5,,Thin credit file
APP401703,FC01662,2024-02-15,Buy Now Pay Later,DSA Agent,Not Captured,33,Female,Tier 2,Gig Worker,36841.0,5224.0,720.0,11,Verified,6000.0,4700.0,3,20.77,1621.0,Approved,0,,,,,0,0,5,7.0,
APP405497,FC01709,2024-07-30,Personal Loan,Mobile App,iOS,46,Female,Tier 3,Gig Worker,40705.0,2536.0,734.0,56,Verified,81900.0,,12,21.96,,Rejected,0,,,,,0,1,9,,KYC mismatch
APP403955,FC05752,2024-05-19,Personal Loan,Partner Merchant,Android,41,Male,Tier 2,Salaried,47406.0,4318.0,784.0,46,Verified,202200.0,166200.0,6,17.24,29109.0,Approved,1,8.9,6.0,0.0,0.0,0,0,15,,
APP400334,FC03886,2024-07-06,bnpl,DSA Agent,Android,47,Male,Tier 2,Self Employed,25185.0,12943.0,,73,Verified,3900.0,,6,21.56,,Under Review,0,,,,,0,0,6,9.0,
APP405735,FC02123,08/06/24,Personal Loan,DSA Agent,iOS,36,Female,Tier 2,Gig Worker,33443.0,25817.0,692.0,64,Verified,13100.0,,48,23.23,,Rejected,0,,,,,0,1,11,8.0,High existing obligations
APP402454,FC02576,2023-09-26,Personal Loan,Website,Android,30,Male,Tier 1,Salaried,42201.0,4784.0,670.0,31,Verified,216900.0,,18,26.82,,Under Review,0,,,,,0,0,3,2.0,
APP405522,FC00544,2024-05-14,Two Wheeler Loan,DSA Agent,Android,46,Male,Tier 1,Self Employed,54449.0,2886.0,671.0,30,Verified,54500.0,,24,22.41,,Rejected,0,,,,,0,1,8,6.0,Low credit score
APP401073,FC04629,2024-04-10,Two Wheeler Loan,DSA Agent,Android,24,Male,Tier 3,Student,5000.0,1567.0,623.0,53,verified,73000.0,,48,24.82,,Rejected,0,,,,,0,0,12,6.0,Low credit score
APP406902,FC00549,2024-07-07,Credit Line,Partner Merchant,iOS,32,Male,Tier 3,Gig Worker,5202.0,8749.0,655.0,33,Pending,92200.0,,12,25.23,,Rejected,0,,,,,0,1,7,,Thin credit file
APP401217,FC00077,12-11-2023,Personal Loan,Partner Merchant,Not Captured,26,Female,Tier 1,SALARIED,41266.0,2209.0,805.0,24,Pending,250600.0,,48,20.5,,Under Review,0,,,,,0,1,7,,
APP400054,FC01037,2024-04-23,Personal Loan,Partner Merchant,Android,36,Male,Tier 1,Self Employed,53830.0,5885.0,663.0,27,Verified,427200.0,427200.0,12,22.61,40109.0,Approved,0,,,,,0,2,9,3.0,
APP402330,FC05217,2024-03-07,Buy Now Pay Later,Partner Merchant,Not Captured,41,Female,Tier 1,Salaried ,51136.0,1468.0,675.0,59,Verified,7000.0,,6,21.45,,Under Review,0,,,,,0,0,9,,
APP402701,FC00450,2023-10-01,Personal Loan,Mobile App,iOS,29,Female,Tier 1,Salaried,36414.0,647.0,748.0,74,Failed,179800.0,156900.0,48,19.2,4708.0,Approved,1,12.7,5.0,0.0,0.0,0,1,7,,
APP404626,FC01355,2024-11-19,Two Wheeler Loan,DSA Agent,Android,25,Male,Tier 1,Gig Worker,35030.0,938.0,718.0,122,Verified,85500.0,213750.0,48,20.1,2155.0,Approved,1,3.2,31.0,0.0,0.0,0,0,10,5.0,
APP400451,FC03426,2024-05-23,Personal Loan,DSA Agent,Android,32,Female,Tier 2,Gig Worker,17121.0,1602.0,648.0,49,Verified,225200.0,,24,23.32,,Rejected,0,,,,,1,1,11,7.0,KYC mismatch
APP402766,FC05234,2023-11-24,Buy Now Pay Later,Mobile App,Android,26,Female,Tier 1,Gig Worker,28092.0,2924.0,721.0,43,Verified,8400.0,7400.0,6,23.41,1319.0,Approved,1,8.5,3.0,0.0,0.0,0,0,5,5.0,
APP402779,FC03509,2024-08-17,Personal Loan,Referral,Android,28,Male,Tier 2,Gig Worker,23739.0,3227.0,615.0,54,Verified,395200.0,,48,24.25,,Under Review,0,,,,,1,0,5,10.0,
APP406903,FC02768,2024-03-05,Small Business Loan,DSA Agent,Android,28,Male,Tier 1,Self Employed,8819.0,3018.0,612.0,33,VERIFIED,716500.0,,18,25.4,,Rejected,0,,,,,0,0,10,5.0,KYC mismatch
APP405978,FC00589,2023-12-04,Two Wheeler Loan,Mobile App,Android,29,Female,Tier 3,Salaried,,29261.0,683.0,39,Verified,105300.0,,6,23.4,,Rejected,0,,,,,0,2,3,8.0,Thin credit file
APP405898,FC03559,24/02/24,PERSONAL LOAN,Partner Merchant,Android,36,Male,Tier 1,Salaried,31061.0,8630.0,,41,Verified,329900.0,,12,22.12,,Under Review,0,,,,,0,0,9,7.0,
APP406122,FC03019,2023-09-03,Personal Loan,Partner Merchant,Android,32,Male,Tier 1,Self Employed,52883.0,2983.0,611.0,27,Verified,62600.0,,24,25.12,,Under Review,0,,,,,0,1,7,6.0,
APP406785,FC04040,2024-03-20,Personal Loan,Mobile App,Android,25,Male,Tier 3,Gig Worker,29592.0,944.0,750.0,56,Verified,270200.0,,48,20.34,,Rejected,0,,,,,0,0,10,8.0,KYC mismatch
APP406976,FC02490,2024-08-24,Buy Now Pay Later,Mobile App,iOS,20,Female,Tier 2,Salaried,5000.0,21055.0,669.0,49,Verified,1000.0,,6,19.55,,Rejected,0,,,,,0,0,6,8.0,Low credit score
APP406347,FC02097,2024-01-20,Small Business Loan,Partner Merchant,Android,34,Male,Tier 1,SALARIED,60780.0,6993.0,748.0,22,Verified,424800.0,,12,20.37,,Rejected,0,,,,,0,0,3,5.0,Income below threshold
APP402266,FC04232,2024-07-05,personal loan,Mobile App,Android,26,Male,Tier 3,Salaried,53606.0,1280.0,778.0,27,Verified,62000.0,55500.0,18,18.14,3545.0,Approved,1,13.2,8.0,0.0,0.0,0,1,7,7.0,
APP404143,FC00966,2023-09-15,Personal Loan,Mobile App,iOS,31,Male,Tier 1,Salaried,90752.0,3633.0,699.0,30,Verified,120600.0,105400.0,36,22.01,4026.0,Approved,0,,,,,0,3,4,,
APP402484,FC04376,2023-09-01,Buy Now Pay Later,Mobile App,Android,40,Male,Tier 3,Gig Worker,26973.0,8716.0,614.0,13,Verified,1100.0,,6,24.52,,Rejected,0,,,,,0,1,7,8.0,KYC mismatch
APP402608,FC02864,2023-10-31,Personal Loan,Website,Not Captured,36,Female,Tier 1,Self Employed,25581.0,6674.0,781.0,8,Verified,118600.0,117200.0,18,18.85,7526.0,Approved,1,3.9,11.0,0.0,0.0,0,0,3,,
APP403586,FC04772,2024-03-14,Small Business Loan,Mobile App,Android,50,Female,Tier 1,Salaried,82252.0,3879.0,795.0,64,Verified,688800.0,509400.0,12,17.4,46556.0,Approved,1,6.0,1.0,0.0,0.0,0,2,4,,
APP400543,FC05782,2023-12-03,Buy Now Pay Later,Mobile App,Android,46,Female,Tier 1,Salaried,80382.0,1808.0,714.0,66,Verified,11200.0,,3,23.02,,Rejected,0,,,,,0,2,4,9.0,KYC mismatch
APP403973,FC04313,24-11-2023,Buy Now Pay Later,DSA Agent,Android,41,Male,Tier 2,Self Employed,5000.0,3720.0,461.0,69,VERIFIED,7900.0,,1,31.24,,Rejected,0,,,,,0,3,6,4.0,KYC mismatch
APP404860,FC00996,2023-11-27,Two Wheeler Loan,Website,Android,28,Female,Tier 1,Salaried,84972.0,31.0,718.0,45,verified,80700.0,63300.0,12,23.95,5984.0,Approved,1,36.7,8.0,0.0,0.0,0,1,6,6.0,
APP404237,FC02530,2024-09-28,Buy Now Pay Later,Website,Android,18,Male,Tier 1,Self Employed,48144.0,4075.0,656.0,32,Verified,2700.0,2700.0,1,25.22,2757.0,Approved,1,15.6,1.0,0.0,0.0,0,1,5,,
APP405489,FC01902,2024-06-11,Buy Now Pay Later,Mobile App,Android,18,Male,Tier 1,Self Employed,114950.0,5952.0,654.0,59,Failed,7200.0,,1,22.86,,Under Review,0,,,,,0,0,6,,
APP400476,FC01043,2024-05-26,Personal Loan,Website,Android,42,Female,Tier 3,Salaried,97989.0,4021.0,688.0,115,Verified,107900.0,,18,24.37,,Rejected,0,,,,,0,0,3,3.0,KYC mismatch
APP400897,FC05615,26/09/24,Small Business Loan,Partner Merchant,Android,26,Male,Tier 2,Salaried,55992.0,16264.0,657.0,58,Verified,693200.0,,12,22.12,,Rejected,0,,,,,0,0,8,8.0,Income below threshold
APP406986,FC05411,09-02-2024,Credit Line,Mobile App,Android,45,Male,Tier 2,Self Employed,58130.0,12755.0,635.0,44,Pending,320700.0,,12,25.68,,Rejected,0,,,,,0,1,9,6.0,KYC mismatch
APP405858,FC05663,2023-09-13,Two Wheeler Loan,Referral,Not Captured,30,Male,Tier 2,Self Employed,57611.0,1064.0,735.0,47,Verified,100600.0,100600.0,24,22.23,5230.0,Approved,1,7.6,20.0,0.0,0.0,0,1,10,7.0,
APP401065,FC03502,2024-02-04,Credit Line,Partner Merchant,Android,46,Female,Tier 1,Salaried,34099.0,3314.0,,33,Failed,1000.0,,36,19.29,,Rejected,0,,,,,0,1,2,6.0,Low credit score
APP400293,FC02103,05-11-2023,Buy Now Pay Later,Mobile App,Android,26,Male,Tier 1,Salaried,71818.0,1434.0,717.0,9,Failed,4200.0,3700.0,1,26.16,3781.0,Approved,0,,,,,0,0,9,6.0,
APP403829,FC00958,2024-08-26,Personal Loan,Mobile App,Android,35,Male,Tier 3,Self Employed,5000.0,9578.0,781.0,32,Verified,181200.0,,18,20.23,,Rejected,0,,,,,0,1,7,,High existing obligations
APP406118,FC01906,2024-11-21,Small Business Loan,Mobile App,iOS,39,Male,Tier 1,Salaried,53456.0,854.0,787.0,74,Verified,571000.0,370100.0,12,18.34,33991.0,Approved,1,13.1,6.0,0.0,0.0,0,0,5,9.0,
APP406682,FC02134,2024-10-24,Small Business Loan,Mobile App,Android,36,Male,Tier 3,Student,9538.0,6042.0,753.0,47,Verified,558200.0,,36,20.68,,Rejected,0,,,,,0,1,13,4.0,Low credit score
APP400965,FC01013,2024-05-26,Personal Loan,Mobile App,Android,32,Male,Tier 1,Salaried,60877.0,5452.0,713.0,90,Verified,156800.0,,18,20.21,,Rejected,0,,,,,0,1,9,,Income below threshold
APP406008,FC01808,2024-05-30,Small Business Loan,Partner Merchant,Not Captured,20,Male,Tier 3,Self Employed,94008.0,5495.0,,31,Verified,361500.0,,36,21.55,,Rejected,0,,,,,0,0,8,6.0,KYC mismatch
APP406377,FC05497,2024-01-02,Two Wheeler Loan,Mobile App,Not Captured,18,Male,Tier 1,Self Employed,133514.0,8342.0,,14,Verified,115100.0,,6,30.74,,Rejected,0,,,,,0,0,7,4.0,Thin credit file
APP402631,FC04193,2024-05-28,Personal Loan,Mobile App,Android,40,Male,Tier 1,Salaried,,4.0,757.0,40,verified,135400.0,,36,20.52,,Under Review,0,,,,,0,2,7,,
APP400088,FC03277,2023-11-15,personal loan,Referral,iOS,40,Male,Tier 2,Self Employed,71388.0,13762.0,676.0,45,Verified,150200.0,,24,24.36,,Under Review,0,,,,,0,0,5,9.0,
APP400321,FC02358,2024-07-15,Buy Now Pay Later,DSA Agent,iOS,24,Male,Tier 1,Self Employed,68037.0,11077.0,667.0,12,Verified,8100.0,,6,24.72,,Rejected,0,,,,,0,0,3,,High existing obligations
APP406978,FC04808,2024-01-07,Two Wheeler Loan,Website,Android,29,Male,Tier 1,Student,15005.0,7667.0,732.0,9,Verified,70200.0,54800.0,36,22.32,2102.0,Approved,1,24.3,27.0,88.0,0.0,0,1,6,5.0,
APP403306,FC00679,2024-05-06,Buy Now Pay Later,Mobile App,Android,38,Male,Tier 1,Student,12573.0,513.0,775.0,27,Verified,4600.0,4600.0,3,21.03,1587.0,Approved,1,11.2,1.0,0.0,0.0,0,1,7,6.0,
APP402360,FC03374,29/03/24,Credit Line,Website,Android,38,Male,Tier 1,Gig Worker,22645.0,1539.0,664.0,37,Verified,103600.0,,36,22.74,,Rejected,0,,,,,0,1,9,,Low credit score
APP406383,FC04067,23/09/23,Two Wheeler Loan,Website,Android,28,Male,Tier 3,Salaried,17381.0,52.0,,18,Failed,85400.0,,12,24.74,,Under Review,0,,,,,0,0,7,9.0,
APP400510,FC01208,11-01-2024,Two Wheeler Loan,DSA Agent,Android,45,Male,Tier 1,salaried,51734.0,7458.0,895.0,29,Verified,148900.0,138300.0,6,16.56,24176.0,Approved,1,8.3,2.0,0.0,0.0,0,0,9,6.0,
APP404973,FC04039,2024-04-08,Buy Now Pay Later,Mobile App,iOS,40,Male,Tier 3,Salaried ,,6304.0,671.0,42,Verified,3100.0,,1,23.54,,Under Review,0,,,,,0,1,5,,
APP405924,FC05429,2024-02-15,Personal Loan,Mobile App,Android,38,Male,Tier 2,self employed,98414.0,718.0,731.0,42,Verified,293000.0,280900.0,36,20.89,10567.0,Approved,1,20.3,34.0,0.0,0.0,0,0,6,,
APP404231,FC03103,2024-04-05,Small Business Loan,Mobile App,iOS,53,Female,Tier 2,Self Employed,23891.0,4739.0,699.0,57,verified,627900.0,,48,22.08,,Under Review,0,,,,,0,0,8,,
APP404162,FC03816,04/12/23,Personal Loan,Mobile App,Not Captured,33,Male,Tier 1,salaried,21710.0,2821.0,626.0,18,Verified,198000.0,,24,23.98,,Under Review,0,,,,,0,1,10,,
APP406587,FC00517,2024-02-10,Small Business Loan,Mobile App,Android,20,Male,Tier 1,Self Employed,28050.0,9419.0,784.0,41,Verified,680600.0,,48,18.76,,Under Review,0,,,,,0,2,9,4.0,
APP400795,FC01971,2024-09-22,Small Business Loan,Partner Merchant,Android,30,Female,Tier 1,Self Employed,147256.0,12061.0,773.0,84,Verified,249400.0,198000.0,36,19.71,7329.0,Approved,1,11.4,1.0,0.0,0.0,0,1,9,,
APP401762,FC04465,2023-09-17,Buy Now Pay Later,Partner Merchant,Android,26,Male,Tier 2,Salaried,80063.0,20696.0,550.0,73,VERIFIED,3900.0,,6,27.23,,Rejected,0,,,,,0,0,9,9.0,Thin credit file
APP402023,FC01316,2024-05-12,Buy Now Pay Later,Mobile App,Android,41,Male,Tier 2,Self-Employed,159128.0,3058.0,719.0,48,Verified,10400.0,6000.0,1,22.85,6114.0,Approved,1,31.3,0.0,0.0,0.0,0,1,8,,
APP405517,FC02832,2023-12-17,BNPL,Partner Merchant,Android,20,Male,Tier 2,Gig Worker,,15634.0,,14,Verified,11600.0,6000.0,3,16.52,2055.0,Approved,1,21.2,2.0,0.0,0.0,0,0,6,6.0,
APP406472,FC02551,2024-05-14,Small Business Loan,Mobile App,Android,30,Female,Tier 1,Salaried,26243.0,6593.0,797.0,72,Verified,276000.0,224200.0,6,18.95,39459.0,Approved,1,14.8,4.0,0.0,0.0,0,1,3,8.0,
APP406551,FC01745,2024-02-01,Personal Loan,Website,Android,30,Female,Tier 1,gig worker,18311.0,260.0,695.0,41,Pending,147100.0,,36,22.29,,Under Review,0,,,,,0,1,2,6.0,
APP403917,FC01384,2024-06-10,Small Business Loan,DSA Agent,Android,30,Male,Tier 1,Gig Worker,29716.0,15946.0,760.0,24,Verified,411900.0,,12,17.17,,Rejected,0,,,,,0,2,7,,Thin credit file
APP406541,FC05762,2024-06-26,Small Business Loan,Referral,Android,34,Female,Tier 1,Salaried,41112.0,1988.0,810.0,29,Verified,711300.0,613200.0,48,17.3,17789.0,Approved,0,,,,,0,0,9,,
APP406208,FC03388,2024-08-28,Credit Line,DSA Agent,Android,26,Male,Tier 1,Student,13066.0,1649.0,655.0,18,Verified,165200.0,,36,23.32,,Under Review,0,,,,,0,0,9,3.0,
APP406569,FC03120,2024-06-23,Personal Loan,Mobile App,Android,32,Female,Tier 2,Self Employed,25686.0,78.0,735.0,81,Verified,149000.0,149000.0,6,21.31,26399.0,Approved,1,7.6,5.0,0.0,0.0,0,0,13,9.0,
APP406252,FC02889,2023-10-06,Personal Loan,Mobile App,Android,30,Male,Tier 2,Salaried,93637.0,11736.0,837.0,53,Verified,116300.0,105700.0,24,16.28,5190.0,Approved,1,7.9,3.0,0.0,0.0,0,1,9,7.0,
APP401431,FC04762,2024-10-10,Buy Now Pay Later,Website,Android,40,Male,Tier 1,Salaried,59554.0,45.0,697.0,30,VERIFIED,3000.0,3000.0,6,23.44,535.0,Approved,1,10.1,2.0,0.0,0.0,0,2,6,,
APP405299,FC01555,2024-10-27,Personal Loan,Website,Not Captured,41,Female,Tier 3,Salaried,19537.0,5584.0,546.0,23,Verified,101000.0,,12,27.92,,Rejected,0,,,,,0,0,7,10.0,KYC mismatch
APP402109,FC05129,2024-06-04,Personal Loan,Mobile App,Android,41,Female,Tier 2,Self-Employed,51465.0,5419.0,699.0,22,Verified,60700.0,48500.0,24,20.36,2477.0,Approved,1,6.8,7.0,0.0,0.0,0,0,15,7.0,
APP402146,FC05603,2024-03-07,Two Wheeler Loan,Mobile App,Android,39,Female,Tier 3,Self Employed,58703.0,1012.0,,65,Verified,47500.0,41400.0,36,18.88,1515.0,Approved,0,,,,,0,0,8,,
APP401167,FC00236,2024-05-11,Buy Now Pay Later,Website,iOS,44,Male,Tier 1,Self Employed,58286.0,2143.0,804.0,39,Verified,1100.0,800.0,6,16.5,140.0,Approved,1,14.0,0.0,0.0,0.0,0,0,6,5.0,
APP406487,FC01931,2024-04-11,Buy Now Pay Later,Partner Merchant,Android,34,Male,Tier 2,Salaried,51319.0,6799.0,593.0,76,Verified,13100.0,,6,25.32,,Under Review,0,,,,,0,0,5,7.0,
APP406621,FC05659,2024-09-04,Two Wheeler Loan,Website,Android,38,Female,Tier 1,Gig Worker,24003.0,3672.0,821.0,28,VERIFIED,59800.0,52500.0,48,17.96,1541.0,Approved,1,12.0,41.0,0.0,0.0,0,1,3,6.0,
APP400651,FC04249,2024-06-29,Personal Loan,Website,Android,33,Male,Tier 3,Salaried,54404.0,2014.0,667.0,86,Verified,169200.0,128300.0,24,22.29,6674.0,Approved,1,6.5,16.0,0.0,0.0,0,2,3,,
APP400199,FC02318,2024-04-06,Personal Loan,Partner Merchant,iOS,32,Male,Tier 1,Salaried,91596.0,3359.0,703.0,17,Verified,282400.0,,12,22.54,,Under Review,0,,,,,0,2,11,8.0,
APP406313,FC01502,2024-04-20,Credit Line,Partner Merchant,Not Captured,41,Female,Tier 2,Self Employed,195722.0,15513.0,776.0,33,Verified,360600.0,,24,18.3,,Under Review,0,,,,,0,0,4,,
APP401817,FC04451,2024-08-30,Small Business Loan,Referral,Not Captured,42,Male,Tier 2,salaried,,4629.0,748.0,26,Verified,652400.0,,36,20.51,,Rejected,0,,,,,0,1,3,9.0,High existing obligations
APP401313,FC03684,2023-10-23,bnpl,Partner Merchant,Android,32,Female,Tier 1,SelfEmployed,5000.0,841.0,746.0,35,Failed,9300.0,6500.0,6,16.35,1136.0,Approved,1,8.4,4.0,107.0,1.0,0,2,3,4.0,
APP404556,FC04026,29/11/23,Buy Now Pay Later,Mobile App,Not Captured,22,Male,Tier 1,Gig Worker,42460.0,182.0,726.0,64,Verified,14500.0,8800.0,1,25.39,8986.0,Approved,1,26.5,1.0,0.0,0.0,0,1,7,6.0,
APP404564,FC01806,2024-10-18,Credit Line,DSA Agent,Android,41,Male,Tier 1,Gig Worker,19291.0,8717.0,704.0,27,Verified,210000.0,,24,23.9,,Rejected,0,,,,,0,0,4,9.0,High existing obligations
APP403329,FC01119,05-09-2024,Two Wheeler Loan,Partner Merchant,Android,19,Male,Tier 1,Salaried,73366.0,2650.0,800.0,100,Pending,93400.0,86000.0,12,18.5,7905.0,Approved,1,10.2,2.0,0.0,0.0,0,0,6,9.0,
APP405677,FC00488,2024-06-17,Personal Loan,Mobile App,Android,25,Male,Tier 1,Salaried,60955.0,22777.0,702.0,15,Verified,1000.0,1000.0,48,22.17,32.0,Approved,1,5.1,0.0,0.0,0.0,0,2,9,9.0,
APP404002,FC05120,2024-04-19,Two Wheeler Loan,DSA Agent,iOS,38,Male,Tier 3,Self Employed,24817.0,4076.0,556.0,53,Verified,95500.0,,18,28.07,,Under Review,0,,,,,0,0,4,6.0,
APP403486,FC02042,2024-03-06,Buy Now Pay Later,Partner Merchant,Android,30,Male,Tier 3,Salaried,44390.0,14345.0,604.0,88,Verified,4700.0,,6,25.17,,Rejected,0,,,,,0,0,7,9.0,Thin credit file
APP405699,FC03587,2024-03-31,Small Business Loan,Website,Android,43,Male,Tier 3,Self Employed,109745.0,1585.0,670.0,35,Verified,322400.0,208000.0,12,23.54,19622.0,Approved,1,20.6,10.0,0.0,0.0,0,1,4,2.0,
APP400015,FC02259,11/02/24,Small Business Loan,Partner Merchant,Android,37,Female,Tier 3,Salaried,57414.0,5865.0,881.0,4,Verified,397600.0,358000.0,12,17.53,32741.0,Approved,1,10.0,12.0,0.0,0.0,0,0,7,6.0,
APP404062,FC04715,21/09/24,Small Business Loan,Website,Android,34,Male,Tier 1,Student,12716.0,1628.0,723.0,43,Verified,536000.0,,36,21.21,,Rejected,0,,,,,0,2,9,,KYC mismatch
APP402193,FC03210,2024-10-02,Personal Loan,Partner Merchant,Android,44,Female,Tier 1,Salaried,80342.0,5223.0,680.0,66,VERIFIED,120900.0,83400.0,12,21.99,7805.0,Approved,1,8.7,2.0,0.0,0.0,0,0,4,7.0,
APP403717,FC01153,2024-04-29,Two Wheeler Loan,Partner Merchant,Android,48,Male,Tier 1,Salaried,31712.0,9062.0,632.0,64,VERIFIED,64300.0,,48,24.37,,Rejected,0,,,,,0,0,8,7.0,Thin credit file
APP404405,FC03766,2024-03-04,Buy Now Pay Later,Partner Merchant,Android,31,Male,Tier 2,Salaried,85363.0,10525.0,677.0,107,verified,9600.0,,6,21.91,,Rejected,0,,,,,0,0,6,,Thin credit file
APP406740,FC05568,2024-04-01,Two Wheeler Loan,DSA Agent,Android,27,Male,Tier 2,Salaried,50645.0,173.0,,19,Verified,108700.0,70300.0,6,18.64,12362.0,Approved,1,13.2,2.0,0.0,0.0,0,2,4,8.0,
APP403608,FC00573,2024-10-02,Personal Loan,Mobile App,Not Captured,18,Male,Tier 1,Salaried,64438.0,3468.0,750.0,21,Pending,108000.0,87600.0,12,17.71,8019.0,Approved,1,4.3,8.0,0.0,0.0,0,1,8,,
APP404297,FC01953,2024-09-15,Two Wheeler Loan,Mobile App,Android,40,Female,Tier 1,Student,11473.0,4793.0,656.0,48,Verified,96000.0,,24,25.8,,Under Review,0,,,,,0,0,13,,
APP400534,FC01538,11-03-2024,Personal Loan,Mobile App,Not Captured,47,Female,Tier 2,Gig-Worker,23898.0,5497.0,691.0,48,Verified,327000.0,,6,21.15,,Under Review,0,,,,,0,0,3,7.0,
APP400028,FC01546,2023-11-26,Small Business Loan,Mobile App,iOS,37,Male,Tier 1,Salaried,39037.0,19131.0,855.0,53,Verified,686500.0,,12,17.11,,Under Review,0,,,,,0,0,5,5.0,
APP404868,FC00564,07/11/24,Personal Loan,Mobile App,Android,34,Male,Tier 1,Salaried,5000.0,525.0,724.0,42,Verified,101100.0,101100.0,12,22.92,9507.0,Approved,1,13.6,12.0,0.0,0.0,0,1,6,6.0,
APP405887,FC05155,2024-03-26,Credit Line,DSA Agent,Android,33,Male,Tier 1,Salaried ,84226.0,356.0,790.0,16,Verified,205000.0,157700.0,36,19.33,5807.0,Approved,1,5.4,17.0,0.0,0.0,0,1,9,10.0,
APP406702,FC03997,2024-07-11,Two Wheeler Loan,Website,iOS,44,Male,Tier 1,self employed,90871.0,2532.0,763.0,32,Verified,96000.0,76700.0,6,19.45,13518.0,Approved,1,12.1,0.0,103.0,1.0,1,0,8,,
